Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2019,9,28,15:00,UTC,5,1011,0,64,0,-1,10.1,3.6,50000,173,3.7,1.6
2019,9,28,16:00,UTC,8,1010.6,0,72,0,-1,9,4.1,50000,131,2.9,1.6
2019,9,28,17:00,UTC,8,1010.1,0,78,0,-1,8.4,4.7,50000,136,2.3,1.3
2019,9,28,18:00,UTC,8,1009.6,0,79,0,-1,8.1,4.7,50000,145,2.7,1.3
2019,9,28,19:00,UTC,8,1008.9,0,85,0,-1,7.6,5.2,50000,135,1.9,1.1
2019,9,28,20:00,UTC,8,1008.3,0,87,0,-1,7.5,5.4,50000,145,1.7,0.9
2019,9,28,21:00,UTC,8,1007.6,0,87,0,-1,7.5,5.4,50000,125,2,1.4
2019,9,28,22:00,UTC,7,1006.9,0,91,0,-1,7,5.6,46140,124,1.8,1.3
2019,9,28,23:00,UTC,3,1006.3,0,95,0,-1,5.5,4.7,38430,144,1.9,1
2019,9,29,00:00,UTC,7,1005.3,0,98,0,-1,4.8,4.5,16430,114,1.9,1.3
2019,9,29,01:00,UTC,5,1004.1,0,97,0,-1,5.4,5,28580,130,2.7,1.6
2019,9,29,02:00,UTC,8,1003.2,0,96,0,-1,5.9,5.4,21330,122,1.8,1.1
2019,9,29,03:00,UTC,8,1002.2,0,96,0,-1,6.4,5.8,20200,128,2.6,1.6
2019,9,29,04:00,UTC,8,1001.3,0,96,0,-1,6.9,6.4,11470,129,4,2.2
2019,9,29,05:00,UTC,8,1000.4,0,97,0,-1,7.2,6.8,9420,132,4.4,2
2019,9,29,06:00,UTC,7,999.4,0,96,0,-1,7.7,7.2,10640,121,4.3,2.8
2019,9,29,07:00,UTC,8,998.6,0,94,0,-1,8.4,7.5,16020,125,5.8,2.7
2019,9,29,08:00,UTC,8,997.6,0.1,95,0.4,-1,8.8,8,8880,130,6.2,3.1
2019,9,29,09:00,UTC,8,996.5,0.3,96,0.8,-1,8.6,8.1,4440,133,6.7,3.6
2019,9,29,10:00,UTC,8,995.6,0.5,97,0.2,-1,8.8,8.4,6670,136,7.4,3
2019,9,29,11:00,UTC,8,994.7,0.2,97,0.3,-1,9.2,8.8,4790,136,6,2.4
2019,9,29,12:00,UTC,8,993.8,0.3,98,1.2,-1,9.6,9.3,2950,145,5.3,3
2019,9,29,13:00,UTC,8,993,0.6,98,0.2,-1,9.7,9.3,4900,143,4.9,2.4
2019,9,29,14:00,UTC,8,992,0.5,98,0.5,-1,9.9,9.5,2640,143,4.7,2.2
2019,9,29,15:00,UTC,7,991.6,0.3,97,0.3,-1,10.3,9.9,7000,192,7,2.6
2019,9,29,16:00,UTC,8,991.4,0.1,96,0,-1,9.6,9,6630,202,4.3,1.9
2019,9,29,17:00,UTC,7,991.5,0.1,96,0,-1,8.9,8.3,5220,243,5.3,2.1
2019,9,29,18:00,UTC,7,991.5,0.2,96,0,-1,8.5,7.8,18110,264,3.9,2
2019,9,29,19:00,UTC,8,991.6,0,96,0,-1,8.2,7.6,30380,234,2.8,1.6
2019,9,29,20:00,UTC,8,991.2,0,97,0,-1,7.6,7.2,17870,244,2.1,0.8
2019,9,29,21:00,UTC,7,991.3,0,97,0,-1,7.9,7.5,14850,195,2.4,1
2019,9,29,22:00,UTC,7,991.1,0,98,0,-1,8,7.7,15450,158,2,0.9
2019,9,29,23:00,UTC,8,990.6,0,98,0,-1,7.9,7.6,11190,167,2.5,1.1
2019,9,30,00:00,UTC,8,990.5,0,98,0,-1,7.7,7.4,15900,161,2.5,0.8
2019,9,30,01:00,UTC,8,990.1,0,97,0,-1,7.5,7.1,11730,166,2.8,1.4
2019,9,30,02:00,UTC,8,989.8,0,98,0,-1,7.4,7.1,7200,141,1.7,0.8
2019,9,30,03:00,UTC,7,989.2,0,99,0,-1,7.5,7.3,6830,141,2.4,1.3
2019,9,30,04:00,UTC,8,988.9,0,99,0,-1,7.4,7.2,8610,141,2.5,1.1
2019,9,30,05:00,UTC,8,988.5,0,99,0,-1,7.3,7.1,9300,128,2.9,1.8
2019,9,30,06:00,UTC,8,988.4,0,98,0,-1,7.8,7.5,13320,135,3.2,1.8
2019,9,30,07:00,UTC,8,988.3,0,97,0,-1,8.5,8,12480,152,4.4,2
2019,9,30,08:00,UTC,8,988.1,0,97,0,-1,9,8.5,11450,141,3.9,1.9
2019,9,30,09:00,UTC,8,988.1,0,96,0,-1,9.5,8.8,14050,138,4.8,2.5
2019,9,30,10:00,UTC,8,987.9,0,95,0,-1,9.9,9.1,29690,137,3.5,2
2019,9,30,11:00,UTC,8,987.8,0,93,0,-1,10.6,9.5,11880,128,3.3,1.5
2019,9,30,12:00,UTC,7,987.6,0,94,0,-1,10.9,9.9,22620,122,2.9,1.9
2019,9,30,13:00,UTC,7,987.4,0,89,0,-1,11.6,9.9,46630,134,4.8,2.5
2019,9,30,14:00,UTC,7,987.3,0.1,95,0.3,-1,10.9,10.1,24300,137,3,1.4
2019,9,30,15:00,UTC,7,987,0.2,97,1.1,-1,10.9,10.4,6920,118,4.7,1.8
2019,9,30,16:00,UTC,8,987.1,0.3,97,0,-1,10.5,10.1,21940,128,2.8,1.6
2019,9,30,17:00,UTC,7,986.8,0,98,0,-1,10.2,9.9,14850,138,3.3,1.6
2019,9,30,18:00,UTC,7,986.6,0,98,0,-1,10.2,9.9,12200,134,2.4,1.4
2019,9,30,19:00,UTC,7,986.4,0.6,98,0.7,-1,10.2,9.9,13510,134,3.7,1.9
2019,9,30,20:00,UTC,8,986,0.1,98,0,-1,10.2,9.9,18450,132,3.6,1.8
2019,9,30,21:00,UTC,8,985.8,0,98,0,-1,10.1,9.7,20800,133,4.7,2.5
2019,9,30,22:00,UTC,8,985.3,0,97,0,-1,10.2,9.7,18490,136,4.8,2.7
2019,9,30,23:00,UTC,7,984.6,0,97,0,-1,10.1,9.7,11380,128,5.1,2.9
2019,10,1,00:00,UTC,8,984,0,97,0,-1,10,9.5,17980,129,6.5,3
2019,10,1,01:00,UTC,8,983.1,1.3,97,1.7,-1,9.7,9.3,11520,113,6.2,4.1
2019,10,1,02:00,UTC,8,982.3,0,97,0,-1,9.8,9.3,9500,115,6.2,4.3
2019,10,1,03:00,UTC,8,981.4,0.1,96,0,-1,9.8,9.2,14940,111,8.3,5.6
2019,10,1,04:00,UTC,8,980.4,2.7,97,4.6,-1,9.5,9.1,7030,110,7.6,4.8
2019,10,1,05:00,UTC,8,979.5,3.8,97,1.7,-1,9.7,9.2,12240,104,9.2,5.8
2019,10,1,06:00,UTC,7,979.3,3.2,97,7.1,-1,9.4,8.9,4140,143,6.3,3
2019,10,1,07:00,UTC,8,979.3,6,98,2.5,-1,8.1,7.8,12180,149,3,1.3
2019,10,1,08:00,UTC,8,979.4,1.8,97,2,-1,7.7,7.3,8490,187,2.2,1.3
2019,10,1,09:00,UTC,8,979.5,3.7,96,2.5,-1,7.6,7,11620,267,3,1.5
2019,10,1,10:00,UTC,8,980.3,3.1,96,2.1,-1,7.3,6.7,9580,222,5.1,1.8
2019,10,1,11:00,UTC,8,981.1,0.7,95,0.2,-1,6.5,5.7,13790,243,6.1,2.8
2019,10,1,12:00,UTC,8,981.9,0.7,94,0.9,-1,6.1,5.3,13610,249,4.9,1.8
2019,10,1,13:00,UTC,8,982.7,0.9,94,0.2,-1,5.5,4.7,34180,231,4.4,1.7
2019,10,1,14:00,UTC,7,982.9,0.3,95,0,-1,5.7,5,39760,241,3.9,1.3
2019,10,1,15:00,UTC,7,983.3,0,97,0,-1,5.8,5.3,50000,252,2.1,1.1
2019,10,1,16:00,UTC,8,983.8,0,95,0,-1,5.2,4.5,50000,194,1.9,0.9
2019,10,1,17:00,UTC,7,984.3,0,98,0,-1,4.7,4.4,50000,220,1,0.5
2019,10,1,18:00,UTC,8,984.3,0,95,0,-1,4.6,3.9,50000,240,2.2,1.2
2019,10,1,19:00,UTC,8,984.3,0,93,0,-1,4.1,3.1,47640,239,3,1.4
2019,10,1,20:00,UTC,8,984.3,0,94,0,-1,3.9,3,46950,253,2.4,1.3
2019,10,1,21:00,UTC,8,984.4,0.1,95,0.5,-1,3.6,2.8,36210,253,4.4,2.3
2019,10,1,22:00,UTC,8,984.6,0.2,97,0,-1,3.4,2.9,22460,259,3.5,1.6
2019,10,1,23:00,UTC,8,984.7,0.4,96,0.5,-1,3.3,2.8,15700,260,4.4,2
2019,10,2,00:00,UTC,7,985,0.3,97,0.5,-1,3.1,2.6,19630,227,4,1.4
2019,10,2,01:00,UTC,8,985.1,1.2,97,1.1,-1,2.6,2.2,11910,221,4.1,1.8
2019,10,2,02:00,UTC,,,,,,,,,,,,
2019,10,2,03:00,UTC,8,986.4,0.5,98,0.7,-1,2.3,2.1,3680,156,2.1,1
2019,10,2,04:00,UTC,8,987.3,0.2,98,0.3,-1,2.2,1.9,7240,31,1.1,0.8
2019,10,2,05:00,UTC,8,988.6,0.1,99,0,-1,2.4,2.3,9890,8,2.8,1.9
2019,10,2,06:00,UTC,7,990.1,0.1,97,0,-1,3,2.5,17540,25,6.3,3.8
2019,10,2,07:00,UTC,8,991.9,0.2,94,0.7,-1,3.6,2.8,23630,39,8.1,5.8
2019,10,2,08:00,UTC,7,993.5,0.2,95,0,-1,4.2,3.4,14190,22,10.2,5.6
2019,10,2,09:00,UTC,8,995.3,0.2,94,0.4,-1,4,3.1,15630,17,12.2,6.6
2019,10,2,10:00,UTC,8,997.3,0,91,0,-1,3.8,2.4,,16,10.2,6.6
2019,10,2,11:00,UTC,7,999.3,0.1,92,0.3,-1,3.9,2.7,,16,9.4,6.1
2019,10,2,12:00,UTC,7,1001.1,0,92,0,-1,4,2.8,45810,20,7.7,5
2019,10,2,13:00,UTC,7,1002.6,0.1,91,0.3,-1,3.5,2.3,18750,18,8,4.6
2019,10,2,14:00,UTC,7,1003.9,0,91,0,-1,3.3,2,20890,14,7.8,4.8
2019,10,2,15:00,UTC,8,1005.1,0.1,85,0,-1,3.7,1.3,50000,13,7,4.4
2019,10,2,16:00,UTC,7,1006.1,0,83,0,-1,3.4,0.9,50000,8,5.4,3.8
2019,10,2,17:00,UTC,3,1006.7,0,81,0,-1,3,0.1,50000,12,5.6,3.9
2019,10,2,18:00,UTC,8,1007.7,0,79,0,-1,3.5,0.3,50000,4,5.2,3.7
2019,10,2,19:00,UTC,8,1008.6,0,79,0,-1,3.8,0.5,50000,358,4.9,3.5
2019,10,2,20:00,UTC,8,1010,0,80,0,-1,3.8,0.5,50000,12,5.3,3.3
2019,10,2,21:00,UTC,8,1011,0,82,0,-1,3.5,0.8,50000,11,5,3.2
2019,10,2,22:00,UTC,7,1010.7,0,84,0,-1,3.2,0.8,50000,33,8.3,5.3
2019,10,2,23:00,UTC,7,1011.5,0,85,0,-1,3,0.7,50000,36,7.1,4.5
2019,10,3,00:00,UTC,7,1012.4,0,84,0,-1,2.7,0.3,49590,36,5.9,3.9
2019,10,3,01:00,UTC,7,1013,0,83,0,0,2.4,-0.3,46480,32,5.1,3.3
2019,10,3,02:00,UTC,7,1013.5,0,81,0,0,2.2,-0.7,49580,33,5.8,3.9
2019,10,3,03:00,UTC,7,1014,0,82,0,0,1.7,-1.1,49500,24,4.8,3.4
2019,10,3,04:00,UTC,8,1014.2,0,82,0,0,1.4,-1.3,46400,28,5.8,4.1
2019,10,3,05:00,UTC,7,1014.8,0,83,0,0,1.1,-1.4,45570,27,6.1,4
2019,10,3,06:00,UTC,7,1015.1,0,85,0,0,1.2,-1.1,41540,37,8.5,4.8
2019,10,3,07:00,UTC,7,1015.6,0,85,0,0,1.8,-0.5,42600,42,6.8,4.7
2019,10,3,08:00,UTC,8,1015.8,0,83,0,0,2.6,0,38200,54,6.8,3.8
2019,10,3,09:00,UTC,8,1015.9,0,81,0,0,2.8,-0.1,37030,48,8.1,4.9
2019,10,3,10:00,UTC,8,1015.9,0,82,0,0,2.9,0.1,37610,43,7.1,4.6
2019,10,3,11:00,UTC,7,1016.1,0,74,0,0,3.1,-1,39250,67,9.7,5.7
2019,10,3,12:00,UTC,7,1016.2,0,80,0,0,3.1,0,33240,32,7.5,4.3
2019,10,3,13:00,UTC,7,1016.2,0,79,0,0,3.1,-0.2,38650,31,5.8,3.8
2019,10,3,14:00,UTC,7,1015.9,0,73,0,0,3.2,-1.3,44780,34,7.4,5
2019,10,3,15:00,UTC,7,1015.9,0,74,0,0,2.8,-1.5,50000,24,7.1,4.8
2019,10,3,16:00,UTC,7,1015.9,0,74,0,0,2.4,-1.7,41530,13,5.2,3.6
2019,10,3,17:00,UTC,7,1015.7,0,73,0,0,2.2,-2.2,48390,15,5.6,3.6
2019,10,3,18:00,UTC,8,1015.6,0,71,0,0,2.2,-2.6,49560,19,6.8,4.6
2019,10,3,19:00,UTC,8,1015.7,0,71,0,0,1.9,-2.7,50000,15,6.1,3.5
2019,10,3,20:00,UTC,8,1015.4,0,73,0,0,1.7,-2.5,50000,12,6.4,4.6
2019,10,3,21:00,UTC,7,1015.1,0,75,0,0,1.6,-2.3,50000,14,6,4
2019,10,3,22:00,UTC,7,1014.9,0,77,0,0,1.5,-2,50000,9,6.1,4.3
2019,10,3,23:00,UTC,8,1014.6,0,82,0,0,1.3,-1.5,12970,8,7.1,4.1
2019,10,4,00:00,UTC,8,1014.5,0.2,91,0.5,0,0.4,-0.9,6070,14,5.2,3.3
2019,10,4,01:00,UTC,9,1014.4,0.1,96,0.4,0,0.1,-0.5,2840,11,7,4.3
2019,10,4,02:00,UTC,8,1014.2,0.2,94,0,0,0.2,-0.7,17990,3,6,4
2019,10,4,03:00,UTC,8,1013.9,0,91,0,0,0.2,-1.1,21780,7,6.8,4.8
2019,10,4,04:00,UTC,8,1013.7,0,92,0,0,0.3,-0.8,13770,6,8.5,5.8
2019,10,4,05:00,UTC,7,1013.6,0.1,95,0,0,0.1,-0.5,8250,7,7.8,4.5
2019,10,4,06:00,UTC,8,1013.3,0.3,97,0.4,0,0,-0.3,3370,4,6.7,5
2019,10,4,07:00,UTC,8,1013.1,0.2,97,0,0,0,-0.4,4660,13,8,5.4
2019,10,4,08:00,UTC,7,1012.8,0.1,95,0,0,0.4,-0.3,8490,10,7.2,5.2
2019,10,4,09:00,UTC,8,1012.8,0.1,96,0,0,0.5,-0.1,5180,11,8.1,5.5
2019,10,4,10:00,UTC,7,1012.8,0.2,95,0.5,0,0.8,0.2,6390,6,8.4,5.4
2019,10,4,11:00,UTC,7,1012.8,0.1,94,0.4,0,0.8,0,7170,1,8.5,6.3
2019,10,4,12:00,UTC,8,1012.9,0.2,98,0.5,0,0.2,-0.1,2570,347,7.6,5.4
2019,10,4,13:00,UTC,7,1012.9,0.3,99,0.7,0,0.3,0.1,3960,351,8,5
2019,10,4,14:00,UTC,8,1012.9,0.3,99,0.3,0,0.2,0,1770,339,6.6,5.2
2019,10,4,15:00,UTC,8,1013,0.4,99,0,0,0,-0.1,1850,342,7.7,5
2019,10,4,16:00,UTC,8,1013.2,0.3,99,0.3,0,0.1,0,4770,348,7.2,5.2
2019,10,4,17:00,UTC,7,1013.2,0.1,99,0.1,0,0,0,5870,342,7.1,4.6
2019,10,4,18:00,UTC,8,1013.1,0.1,100,0.6,0,0,0,2780,341,5.7,4.1
2019,10,4,19:00,UTC,7,1013.3,0.2,100,0.3,0,-0.1,-0.1,2120,338,6,4.7
2019,10,4,20:00,UTC,8,1013.4,0.2,100,0.2,0,-0.2,-0.2,2080,338,6.2,4.6
2019,10,4,21:00,UTC,8,1013.6,0.1,100,0,0,-0.2,-0.2,4410,338,6.8,5
2019,10,4,22:00,UTC,8,1013.6,0,100,0,0,-0.3,-0.3,6650,335,5.9,4.3
2019,10,4,23:00,UTC,8,1013.7,0,100,0,0,-0.4,-0.4,7140,326,6,4.6
2019,10,5,00:00,UTC,7,1013.8,0,100,0,0,-0.3,-0.4,8100,334,5.3,4.3
2019,10,5,01:00,UTC,7,1014,0,99,0,0,-0.6,-0.7,33320,335,6.3,4.8
2019,10,5,02:00,UTC,8,1014.1,0,100,0,0,-0.5,-0.6,46640,326,4.5,3.4
2019,10,5,03:00,UTC,7,1014.2,0,99,0,0,-1.4,-1.5,50000,322,2.9,2
2019,10,5,04:00,UTC,7,1014.4,0,99,0,0,-1.4,-1.5,50000,333,3.6,2.3
2019,10,5,05:00,UTC,7,1014.7,0,99,0,0,-0.9,-1.1,50000,329,6.9,5.2
2019,10,5,06:00,UTC,5,1015.3,0,99,0,0,-0.8,-0.9,29070,325,6.4,4.3
2019,10,5,07:00,UTC,5,1015.5,0,98,0,0,-0.4,-0.7,45380,324,6.4,4.6
2019,10,5,08:00,UTC,8,1015.9,0,98,0,0,0,-0.3,44970,325,4.9,3.5
2019,10,5,09:00,UTC,5,1016.3,0,97,0,0,0.6,0.1,42390,336,5,4
2019,10,5,10:00,UTC,1,1016.6,0,95,0,0,1.7,0.9,42150,339,4.9,3.4
2019,10,5,11:00,UTC,1,1016.9,0,86,0,0,2.7,0.6,46850,311,6.6,5.1
2019,10,5,12:00,UTC,3,1017.3,0,83,0,0,2.4,-0.2,50000,359,4.4,3.2
2019,10,5,13:00,UTC,0,1017.5,0,73,0,0,3.5,-0.9,48330,342,8.6,5.2
2019,10,5,14:00,UTC,1,1018.1,0,71,0,0,3.5,-1.2,50000,340,5.4,4.2
2019,10,5,15:00,UTC,8,1018.3,0,76,0,0,2.6,-1.2,50000,318,4.1,3.6
2019,10,5,16:00,UTC,8,1018.9,0,79,0,0,2,-1.3,50000,307,3.8,2.7
2019,10,5,17:00,UTC,7,1019.3,0,77,0,0,2,-1.7,50000,301,5.6,4
2019,10,5,18:00,UTC,3,1019.8,0,81,0,0,1.2,-1.8,50000,297,4.9,3.5
2019,10,5,19:00,UTC,0,1020.3,0,86,0,0,0,-2.2,50000,298,3.4,2.5
2019,10,5,20:00,UTC,0,1020.4,0,92,0,0,-0.6,-1.8,50000,299,4.1,2.8
2019,10,5,21:00,UTC,1,1020.7,0,94,0,0,-0.8,-1.7,50000,285,4.1,2.9
2019,10,5,22:00,UTC,7,1020.7,0,92,0,0,-0.4,-1.5,50000,298,3.3,2.4
2019,10,5,23:00,UTC,8,1020.5,0,93,0,0,-0.2,-1.1,50000,307,2.4,1.6
2019,10,6,00:00,UTC,8,1020.4,0,95,0,0,0,-0.7,50000,329,2.7,1.9
2019,10,6,01:00,UTC,8,1020.3,0,94,0,0,0.5,-0.3,50000,302,3.1,2.5
2019,10,6,02:00,UTC,8,1020.2,0,96,0,0,0.6,0,50000,304,2.9,1.9
2019,10,6,03:00,UTC,8,1020.2,0,97,0,0,0.6,0.1,50000,306,3.2,2.4
2019,10,6,04:00,UTC,8,1020.2,0.6,98,0.8,0,0.8,0.5,7540,299,3.6,2.4
2019,10,6,05:00,UTC,7,1020.2,0.1,99,0,0,0.5,0.4,46240,306,2,1.8
2019,10,6,06:00,UTC,7,1020.4,0,99,0,0,1.2,1.1,50000,304,2.5,1.8
2019,10,6,07:00,UTC,7,1020.4,0,97,0,0,2,1.6,50000,296,2.6,1.8
2019,10,6,08:00,UTC,7,1020.1,0,97,0,0,2.8,2.2,30440,297,3.3,2.4
2019,10,6,09:00,UTC,7,1019.8,0,93,0,0,3.8,2.8,49490,318,4.6,3.6
2019,10,6,10:00,UTC,7,1019.6,0,88,0,0,4.7,2.9,50000,3,3.8,2.7
2019,10,6,11:00,UTC,7,1019.4,0,82,0,0,5.2,2.5,50000,357,4,2.8
2019,10,6,12:00,UTC,7,1019,0,76,0,0,5.5,1.6,49640,348,3.4,2.3
2019,10,6,13:00,UTC,5,1018.5,0,81,0,0,4.8,1.9,50000,281,3,2
2019,10,6,14:00,UTC,5,1018.1,0,83,0,0,4.8,2.2,50000,284,3.2,2.3
2019,10,6,15:00,UTC,7,1018,0.2,94,0,0,3.4,2.5,28810,256,1.3,0.5
2019,10,6,16:00,UTC,7,1017.8,0,96,0,0,3.6,3,50000,283,2.7,1.7
2019,10,6,17:00,UTC,7,1017.7,0,98,0,0,2.7,2.4,50000,309,2.5,2.1
2019,10,6,18:00,UTC,8,1017.2,0.3,99,1.3,0,2.7,2.5,9980,290,2.9,2
2019,10,6,19:00,UTC,8,1016.9,0,98,0,0,2.6,2.4,50000,272,2.6,1.6
2019,10,6,20:00,UTC,8,1016.6,0,99,0,0,2.4,2.2,45430,344,2.2,1.6
2019,10,6,21:00,UTC,7,1016,0,98,0,0,2.5,2.3,49800,300,2.5,1.9
2019,10,6,22:00,UTC,7,1015.9,0,99,0,0,1.6,1.5,30000,301,3.2,2.3
2019,10,6,23:00,UTC,8,1015.5,0,99,0,0,2.3,2.2,24950,292,2.1,1.5
2019,10,7,00:00,UTC,7,1015.2,0.4,100,0.4,0,2.3,2.3,16590,299,2.5,1.9
2019,10,7,01:00,UTC,8,1014.9,0.1,99,0.6,0,2.2,2.1,8700,313,1.5,1.2
2019,10,7,02:00,UTC,7,1014.9,0,99,0,0,1.7,1.6,20720,314,2,1.5
2019,10,7,03:00,UTC,8,1014.7,0,100,0,0,2.3,2.3,26830,288,1.9,1.3
2019,10,7,04:00,UTC,7,1014.3,0.1,97,0.5,0,2.1,1.7,16810,289,4.6,3
2019,10,7,05:00,UTC,8,1014.3,0,98,0,0,2,1.7,23220,355,1.6,0.9
2019,10,7,06:00,UTC,8,1014.3,0,99,0,0,2.3,2.1,43530,201,0.8,0.5
2019,10,7,07:00,UTC,7,1014.1,0.1,99,0.3,0,3,2.9,4670,55,1.1,0.5
2019,10,7,08:00,UTC,7,1014,0,96,0,0,3.9,3.2,50000,342,2.6,1.9
2019,10,7,09:00,UTC,8,1013.9,0,90,0,0,4.4,2.8,49690,342,2.8,1.6
2019,10,7,10:00,UTC,8,1014.1,0,90,0,0,4.3,2.8,26210,44,3.3,2.4
2019,10,7,11:00,UTC,7,1013.8,0.3,89,0.3,0,4.3,2.6,39760,1,2.2,1.3
2019,10,7,12:00,UTC,8,1013.6,0,96,0,0,3.7,3.1,19000,351,4.6,3
2019,10,7,13:00,UTC,8,1013.3,0.2,96,0,0,3.9,3.3,37140,358,4.8,3.1
2019,10,7,14:00,UTC,8,1013,0,92,0,0,3.8,2.5,50000,355,3.2,2.3
2019,10,7,15:00,UTC,7,1012.8,0,95,0,0,3.2,2.5,50000,341,2,1.6
2019,10,7,16:00,UTC,8,1012.8,0,97,0,0,3.2,2.8,43890,324,2.2,1.7
2019,10,7,17:00,UTC,8,1012.5,0,99,0,0,2.6,2.5,50000,344,1.8,1.4
2019,10,7,18:00,UTC,7,1012.3,0,99,0,0,2.5,2.4,40790,316,1.6,1.2
2019,10,7,19:00,UTC,8,1012,0,100,0,0,2.6,2.5,38140,353,2.3,1.5
2019,10,7,20:00,UTC,8,1011.6,0,100,0,0,2.3,2.3,46830,349,2.5,2
2019,10,7,21:00,UTC,8,1011,0,98,0,0,2.3,2.1,50000,346,1.7,1.3
2019,10,7,22:00,UTC,8,1010.6,0,99,0,0,1.9,1.8,50000,14,1.7,1
2019,10,7,23:00,UTC,8,1010,0,99,0,0,1.9,1.7,50000,338,1.5,0.9
2019,10,8,00:00,UTC,8,1009.7,0,100,0,0,1.8,1.7,24430,323,1.4,1.1
2019,10,8,01:00,UTC,8,1009.2,0,100,0,0,2,1.9,18730,324,1.5,1.2
2019,10,8,02:00,UTC,8,1008.9,0,100,0,0,2.2,2.1,36520,321,1.9,1.4
2019,10,8,03:00,UTC,8,1008.3,0,99,0,0,2.3,2.2,43540,31,2.4,1.8
2019,10,8,04:00,UTC,8,1008,0,98,0,0,1.8,1.5,23320,49,3.5,2.5
2019,10,8,05:00,UTC,8,1007.6,0.1,98,0,0,1.2,0.9,47150,33,2.7,2
2019,10,8,06:00,UTC,8,1006.9,0.1,99,0,0,1.6,1.4,22630,56,3.5,2.4
2019,10,8,07:00,UTC,8,1006.6,0.2,97,0.4,0,1.2,0.8,14890,61,4.5,3.3
2019,10,8,08:00,UTC,8,1006.4,0,91,0,0,1.3,-0.1,42210,66,3.6,2.4
2019,10,8,09:00,UTC,8,1005.9,0,88,0,0,1.6,-0.2,40580,53,4.4,3.3
2019,10,8,10:00,UTC,8,1005.4,0,83,0,0,2.1,-0.6,27230,94,4.3,2.7
2019,10,8,11:00,UTC,7,1005.1,0,76,0,0,2.5,-1.2,43540,68,5,3.4
2019,10,8,12:00,UTC,3,1004.6,0,74,0,0,2.6,-1.5,50000,46,4,3
2019,10,8,13:00,UTC,8,1004.1,0,72,0,0,2.8,-1.8,50000,72,2.9,2
2019,10,8,14:00,UTC,8,1003.8,0,74,0,0,2.6,-1.6,50000,102,3,2.1
2019,10,8,15:00,UTC,8,1003.6,0,79,0,0,2.2,-1,50000,75,1.8,1.1
2019,10,8,16:00,UTC,8,1003.5,0,86,0,0,1.4,-0.7,50000,33,1.3,1.1
2019,10,8,17:00,UTC,7,1003,0,94,0,0,1,0.1,46630,334,1.5,1
2019,10,8,18:00,UTC,8,1002.9,0,90,0,0,0.6,-0.8,50000,28,2,1.6
2019,10,8,19:00,UTC,8,1002.7,0,91,0,0,0.6,-0.8,45070,0,0.9,0
2019,10,8,20:00,UTC,7,1002.5,0,91,0,0,0.4,-0.9,48300,304,1.2,0.9
2019,10,8,21:00,UTC,7,1002.4,0,91,0,0,0.1,-1.2,45120,295,0.9,0.7
2019,10,8,22:00,UTC,8,1002.3,0,92,0,0,0.2,-0.9,45990,301,1.2,0.9
2019,10,8,23:00,UTC,8,1002,0,95,0,0,0,-0.7,38510,311,1.3,1.1
2019,10,9,00:00,UTC,8,1001.6,0,93,0,0,-0.1,-1,41930,315,1.6,1.3
2019,10,9,01:00,UTC,8,1001.6,0,90,0,0,0,-1.5,50000,305,1,0.6
2019,10,9,02:00,UTC,8,1001.5,0,94,0,0,-0.3,-1.1,41990,306,1.1,0.9
2019,10,9,03:00,UTC,8,1001.2,0,94,0,0,-0.3,-1.2,40380,324,1.4,1.1
2019,10,9,04:00,UTC,8,1001.1,0,94,0,0,-0.4,-1.2,39450,311,1.4,0.9
2019,10,9,05:00,UTC,8,1001.2,0,95,0,0,-0.5,-1.1,30550,0,0.6,0
2019,10,9,06:00,UTC,8,1001.4,0,94,0,0,0,-0.8,40030,0,1.1,0
2019,10,9,07:00,UTC,8,1001.4,0,88,0,0,0.9,-0.9,44270,310,1.7,1.2
2019,10,9,08:00,UTC,7,1001.4,0,72,0,0,1.8,-2.7,48530,322,1.5,0.8
2019,10,9,09:00,UTC,3,1001.5,0,63,0,0,2.8,-3.6,47370,212,1.7,1
2019,10,9,10:00,UTC,1,1001.3,0,63,0,0,3.1,-3.3,48710,307,4.5,3.2
2019,10,9,11:00,UTC,3,1001.1,0,59,0,0,4,-3.4,37990,251,5.2,2.4
2019,10,9,12:00,UTC,3,1001.2,0,62,0,0,3.7,-3,50000,278,3.2,1.8
2019,10,9,13:00,UTC,3,1001.4,0,61,0,0,3.9,-2.9,43700,292,4.2,2.7
2019,10,9,14:00,UTC,3,1001.5,0,59,0,0,4.1,-3.2,50000,256,4.8,2
2019,10,9,15:00,UTC,5,1002,0,68,0,0,2.8,-2.5,50000,295,4,2.1
2019,10,9,16:00,UTC,1,1002.6,0,88,0,0,-0.3,-2.1,50000,271,1.8,1.2
2019,10,9,17:00,UTC,1,1002.8,0,94,0,0,-2.3,-3.1,47310,305,1.9,0.8
2019,10,9,18:00,UTC,0,1003,0,98,0,0,-2.8,-3,28660,230,2.2,1.3
2019,10,9,19:00,UTC,0,1003.3,0,98,0,0,-3.1,-3.3,37360,55,1,0.5
